State,County,Date,Cases,Deaths
01,Lee,02/01/20,0,0
01,Limestone,02/01/20,0,0
01,Lowndes,02/01/20,0,0
01,Macon,02/01/20,0,0
01,Madison,02/01/20,0,0
01,Marengo,02/01/20,0,0
01,Marion,02/01/20,0,0
01,Marshall,02/01/20,0,0
01,Mobile,02/01/20,0,0
01,Monroe,02/01/20,0,0
01,Montgomery,02/01/20,0,0
01,Morgan,02/01/20,0,0
01,Perry,02/01/20,0,0
01,Pickens,02/01/20,0,0
01,Pike,02/01/20,0,0
01,Randolph,02/01/20,0,0
01,Russell,02/01/20,0,0
01,St. Clair,02/01/20,0,0
01,Shelby,02/01/20,0,0
01,Sumter,02/01/20,0,0
01,Talladega,02/01/20,0,0
01,Tallapoosa,02/01/20,0,0
01,Tuscaloosa,02/01/20,0,0
01,Walker,02/01/20,0,0
01,Washington,02/01/20,0,0
01,Wilcox,02/01/20,0,0
01,Winston,02/01/20,0,0
01,Unknown,02/01/20,0,0
01,Autauga,02/02/20,0,0
01,Baldwin,02/02/20,0,0
01,Barbour,02/02/20,0,0
01,Bibb,02/02/20,0,0
01,Blount,02/02/20,0,0
01,Bullock,02/02/20,0,0
01,Butler,02/02/20,0,0
01,Calhoun,02/02/20,0,0
01,Chambers,02/02/20,0,0
01,Cherokee,02/02/20,0,0
01,Chilton,02/02/20,0,0
01,Choctaw,02/02/20,0,0
01,Clarke,02/02/20,0,0
01,Clay,02/02/20,0,0
01,Cleburne,02/02/20,0,0
01,Coffee,02/02/20,0,0
01,Colbert,02/02/20,0,0
01,Conecuh,02/02/20,0,0
01,Coosa,02/02/20,0,0
01,Covington,02/02/20,0,0
01,Crenshaw,02/02/20,0,0
01,Cullman,02/02/20,0,0
01,Dale,02/02/20,0,0
01,Dallas,02/02/20,0,0
01,DeKalb,02/02/20,0,0
01,Elmore,02/02/20,0,0
01,Escambia,02/02/20,0,0
01,Etowah,02/02/20,0,0
01,Fayette,02/02/20,0,0
01,Franklin,02/02/20,0,0
01,Geneva,02/02/20,0,0
01,Greene,02/02/20,0,0
01,Hale,02/02/20,0,0
01,Henry,02/02/20,0,0
01,Houston,02/02/20,0,0
01,Jackson,02/02/20,0,0
01,Jefferson,02/02/20,0,0
01,Lamar,02/02/20,0,0
01,Lauderdale,02/02/20,0,0
01,Lawrence,02/02/20,0,0
01,Lee,02/02/20,0,0
01,Limestone,02/02/20,0,0
01,Lowndes,02/02/20,0,0
01,Macon,02/02/20,0,0
01,Madison,02/02/20,0,0
01,Marengo,02/02/20,0,0
01,Marion,02/02/20,0,0
01,Marshall,02/02/20,0,0
01,Mobile,02/02/20,0,0
01,Monroe,02/02/20,0,0
01,Montgomery,02/02/20,0,0
01,Morgan,02/02/20,0,0
01,Perry,02/02/20,0,0
01,Pickens,02/02/20,0,0
01,Pike,02/02/20,0,0
01,Randolph,02/02/20,0,0
01,Russell,02/02/20,0,0
01,St. Clair,02/02/20,0,0
01,Shelby,02/02/20,0,0
01,Sumter,02/02/20,0,0
01,Talladega,02/02/20,0,0
01,Tallapoosa,02/02/20,0,0
01,Tuscaloosa,02/02/20,0,0
01,Walker,02/02/20,0,0
01,Washington,02/02/20,0,0
01,Wilcox,02/02/20,0,0
01,Winston,02/02/20,0,0
01,Unknown,02/02/20,0,0
